AIRPORT_CODE,AIRPORT_NAME,CITY_NAME,COUNTRY_NAME,STATE_NAME,STATE_CODE,LATITUDE,LONGITUDE
ACV,Arcata,Arcata/Eureka - CA,United States,California,CA,40.97916667,-124.1075
ACV,Arcata,Arcata/Eureka - CA,United States,California,CA,40.97805556,-124.1086111
ACV,Arcata,Arcata/Eureka - CA,United States,California,CA,40.97777778,-124.1083333
ACV,California Redwood Coast Humboldt County,Arcata/Eureka - CA,United States,California,CA,40.97777778,-124.1083333
ACV,Arcata,Arcata/Eureka - CA,United States,California,CA,40.97805556,-124.1086111
ACV,California Redwood Coast Humboldt County,Arcata/Eureka - CA,United States,California,CA,40.97777778,-124.1083333
ACY,Nafec Atlantic City,Atlantic City - NJ,United States,New Jersey,NJ,39.45611111,-74.57805556
ACY,Nafec Atl,Atlantic City - NJ,United States,New Jersey,NJ,39.45666667,-74.57777778
ACY,Atlantic City International,Atlantic City - NJ,United States,New Jersey,NJ,39.4575,-74.57805556
ACY,Atlantic City International,Atlantic City - NJ,United States,New Jersey,NJ,39.4575,-74.57722222
ADA,Adana Sakirpasa,Adana - Turkey,Turkey,,,36.98361111,35.28083333
ADA,Adana International,Adana - Turkey,Turkey,,,36.98222222,35.28027778
ADB,Adnan Menderes,Izmir - Turkey,Turkey,,,38.29472222,27.16
ADB,Adnan Menderes,Izmir - Turkey,Turkey,,,38.29222222,27.15583333
ADC,Andakombe Airport,Andakombe - Papua New Guinea,Papua New Guinea,,,-7.13611111,145.7441667
ADC,Andakombe Airport,Andakombe - Papua New Guinea,Papua New Guinea,,,-7.13638889,145.7438889
ADC,Andakombe Airport,Andakombe - Papua New Guinea,Papua New Guinea,,,-7.13722222,145.745
ADD,Haile Selassie I International,Addis Ababa - Ethiopia,Ethiopia,,,8.97805556,38.79944444
ADD,Bole International,Addis Ababa - Ethiopia,Ethiopia,,,8.97805556,38.79944444
ADE,Aden International,Aden - South Yemen,South Yemen,,,12.82777778,45.03055556
ADE,Aden International,Aden - Yemen,Yemen,,,12.83444444,45.02888889
ADE,Aden International,Aden - Yemen,Yemen,,,12.82944444,45.02888889
ADJ,King Abdullah Ben,Amman - Jordan,Jordan,,,31.97222222,35.99
ADJ,Marka International,Amman - Jordan,Jordan,,,31.97222222,35.99
ADJ,Marka International,Amman - Jordan,Jordan,,,31.97277778,35.99166667
ADK,Adak NS,Adak Island - AK,United States,Alaska,AK,51.88277778,-176.6447222
ADK,Adak,Adak Island - AK,United States,Alaska,AK,51.87805556,-176.6461111
ADK,Adak,Adak Island - AK,United States,Alaska,AK,51.87805556,-176.6458333
ADK,Adak,Adak Island - AK,United States,Alaska,AK,51.88361111,-176.6425
ADK,Adak,Adak Island - AK,United States,Alaska,AK,51.87805556,-176.6461111
ADK,Adak,Adak Island - AK,United States,Alaska,AK,51.88361111,-176.6425
ADL,Adelaide International,Adelaide - Australia,Australia,,,-34.94833333,138.5347222
ADL,Adelaide International,Adelaide - Australia,Australia,,,-34.945,138.5305556
ADM,Ardmore Municipal,Ardmore - OK,United States,Oklahoma,OK,34.30305556,-97.01972222
ADM,Ardmore Municipal,Ardmore - OK,United States,Oklahoma,OK,34.30416667,-97.02055556
ADM,Ardmore Municipal,Ardmore - OK,United States,Oklahoma,OK,34.30388889,-97.02055556
ADM,Ardmore Municipal,Ardmore - OK,United States,Oklahoma,OK,34.30416667,-97.02055556
ADM,Ardmore Municipal,Ardmore - OK,United States,Oklahoma,OK,34.30388889,-97.02055556
ADN,Andes Airport,Andes - Colombia,Colombia,,,5.66666667,-75.88333333
ADN,Andes Airport,Andes - Colombia,Colombia,,,5.69805556,-75.87972222
ADN,Andes Airport,Andes - Colombia,Colombia,,,5.69777778,-75.88027778
ADN,Andes Airport,Andes - Colombia,Colombia,,,5.69805556,-75.87972222
ADN,Andes Airport,Andes - Colombia,Colombia,,,5.69777778,-75.88027778
ADO,Andamooka Airport,Andamooka - Australia,Australia,,,-30.43777778,137.1372222
ADQ,Kodiak Airport,Kodiak - AK,United States,Alaska,AK,57.75,-152.4938889
ADQ,Kodiak Airport,Kodiak - AK,United States,Alaska,AK,57.74972222,-152.4938889
ADQ,Kodiak Airport,Kodiak - AK,United States,Alaska,AK,57.75,-152.4938889
ADQ,Kodiak Airport,Kodiak - AK,United States,Alaska,AK,57.74972222,-152.4938889
ADS,Addison,Dallas - TX,United States,Texas,TX,32.96833333,-96.83611111
ADS,Addison,Dallas - TX,United States,Texas,TX,32.96861111,-96.83638889
ADT,Ada Municipal,Ada - OK,United States,Oklahoma,OK,34.80416667,-96.67111111
ADT,Ada Regional,Ada - OK,United States,Oklahoma,OK,34.80416667,-96.67111111
ADT,Ada Municipal,Ada - OK,United States,Oklahoma,OK,34.80416667,-96.67111111
ADT,Ada Regional,Ada - OK,United States,Oklahoma,OK,34.80416667,-96.67111111
ADW,Andrews AFB,Camp Springs - MD,United States,Maryland,MD,38.81083333,-76.86722222
ADW,Andrews AFB,Camp Springs - MD,United States,Maryland,MD,38.81083333,-76.86694444
ADW,Joint Base Andrews,Camp Springs - MD,United States,Maryland,MD,38.81083333,-76.86694444
ADW,Andrews AFB,Camp Springs - MD,United States,Maryland,MD,38.81083333,-76.86694444
ADW,Joint Base Andrews,Camp Springs - MD,United States,Maryland,MD,38.81083333,-76.86694444
ADX,RAF Leuchars,St Andrews - United Kingdom,United Kingdom,,,56.37277778,-2.86833333
ADX,RAF Leuchars,St Andrews - United Kingdom,United Kingdom,,,56.37277778,-2.86861111
ADX,RAF Leuchars,St Andrews - United Kingdom,United Kingdom,,,56.37416667,-2.86861111
ADX,RAF Leuchars,St Andrews - United Kingdom,United Kingdom,,,56.37277778,-2.86833333
ADX,RAF Leuchars,St Andrews - United Kingdom,United Kingdom,,,56.37416667,-2.86861111
ADZ,San Andres,San Andres Island - Colombia,Colombia,,,12.58333333,-81.7
ADZ,Sesquicentenario,San Andres Island - Colombia,Colombia,,,12.58305556,-81.71166667
ADZ,Gustavo Rojas Pinilla,San Andres Island - Colombia,Colombia,,,12.58361111,-81.71138889
AE1,Liwa Airbase,Liwa - United Arab Emirates,United Arab Emirates,,,23.65138889,53.82333333
AE2,Sweihan Airbase,Sweihan - United Arab Emirates,United Arab Emirates,,,24.52444444,54.97611111
AED,Aleneva Airport,Aleneva - AK,United States,Alaska,AK,58.03333333,-152.9
AEG,Aek Godang,Padang Sidempuan - Indonesia,Indonesia,,,1.4,99.43055556
AEH,Abeche Airport,Abeche - Chad,Chad,,,13.85138889,20.85083333
AEH,Abeche Airport,Abeche - Chad,Chad,,,13.84694444,20.84361111
AEH,Abeche Airport,Abeche - Chad,Chad,,,13.8475,20.84333333
AEO,Aioun El Atrouss Airport,Aioun El Atrouss - Mauritania,Mauritania,,,16.70916667,-9.63555556
AEO,Aioun El Atrouss Airport,Aioun El Atrouss - Mauritania,Mauritania,,,16.71138889,-9.63777778
AEP,Aeroparque Jorge Newbery,Buenos Aires - Argentina,Argentina,,,-34.55888889,-58.41583333
AEP,Aeroparque Jorge Newbery,Buenos Aires - Argentina,Argentina,,,-34.55916667,-58.41583333
AER,Adler/Sochi Airport,Adler/Sochi - U.S.S.R.,U.S.S.R.,,,43.45,39.93333333
AER,Adler/Sochi Airport,Adler/Sochi - Russia,Russia,,,43.45,39.93333333
AES,Vigra,Aalesund - Norway,Norway,,,62.5625,6.10527778
AES,Vigra,Aalesund - Norway,Norway,,,62.56111111,6.11416667
AES,Vigra,Aalesund - Norway,Norway,,,62.56027778,6.11027778
AET,Allakaket Airport,Allakaket - AK,United States,Alaska,AK,66.56166667,-152.6583333
AET,Allakaket Airport,Allakaket - AK,United States,Alaska,AK,66.55194444,-152.6222222
AEX,England AFB,Alexandria - LA,United States,Louisiana,LA,31.32416667,-92.54694444
AEX,Alexandria International,Alexandria - LA,United States,Louisiana,LA,31.3275,-92.54861111
AEY,Akureyri Airport,Akureyri - Iceland,Iceland,,,65.65694444,-18.07222222
AEY,Akureyri Airport,Akureyri - Iceland,Iceland,,,65.66,-18.07277778
AEY,Akureyri Airport,Akureyri - Iceland,Iceland,,,65.65666667,-18.07194444
AEY,Akureyri Airport,Akureyri - Iceland,Iceland,,,65.66,-18.07277778
AEY,Akureyri Airport,Akureyri - Iceland,Iceland,,,65.65666667,-18.07194444
AF1,Bagram Air Base,Bagram - Afghanistan,Afghanistan,,,34.94611111,69.265
AF2,Bastion Airfield,Lashkar Gah - Afghanistan,Afghanistan,,,31.85694444,64.22111111
AF2,Bastion Airfield,Lashkar Gah - Afghanistan,Afghanistan,,,31.85694444,64.22083333
AF2,Bastion Airfield,Lashkar Gah - Afghanistan,Afghanistan,,,31.85027778,64.22361111
AF2,Bastion Airfield,Lashkar Gah - Afghanistan,Afghanistan,,,31.85694444,64.22083333
AF2,Bastion Airfield,Lashkar Gah - Afghanistan,Afghanistan,,,31.85027778,64.22361111
AF3,Dwyer Airport,Dwyer - Afghanistan,Afghanistan,,,31.09194444,64.06694444
AF3,Dwyer Airport,Dwyer - Afghanistan,Afghanistan,,,31.08972222,64.06638889
AF3,Dwyer Airport,Dwyer - Afghanistan,Afghanistan,,,31.09194444,64.06694444
AF4,Shindand Airport,Shindand - Afghanistan,Afghanistan,,,33.39222222,62.26111111
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58916667,-68.40055556
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58777778,-68.40333333
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58861111,-68.40277778
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58777778,-68.40361111
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58777778,-68.40333333
AFA,San Rafael Airport,San Rafael - Argentina,Argentina,,,-34.58777778,-68.40361111
AFF,USAF Academy Airfield,Colorado Springs - CO,United States,Colorado,CO,38.96972222,-104.8125
AFF,USAF Academy Airfield,Colorado Springs - CO,United States,Colorado,CO,38.96972222,-104.8127778
AFF,USAF Academy Airfield,Colorado Springs - CO,United States,Colorado,CO,38.97416667,-104.8177778
AFF,USAF Academy Airfield,Colorado Springs - CO,United States,Colorado,CO,38.96972222,-104.8127778
AFF,USAF Academy Airfield,Colorado Springs - CO,United States,Colorado,CO,38.97416667,-104.8177778
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60694444,-95.86583333
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60555556,-95.86777778
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60638889,-95.86666667
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60666667,-95.86666667
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60555556,-95.86777778
AFK,Nebraska City Municipal,Nebraska - NE,United States,Nebraska,NE,40.60666667,-95.86666667
AFO,Afton Municipal,Afton - WY,United States,Wyoming,WY,42.71666667,-110.9333333
AFO,Afton Municipal,Afton - WY,United States,Wyoming,WY,42.70888889,-110.9422222
AFP,Anson County,Wadesboro - NC,United States,North Carolina,NC,35.02388889,-80.08138889
AFP,Anson County,Wadesboro - NC,United States,North Carolina,NC,35.02055556,-80.07722222
AFP,Anson County Jeff Cloud Field,Wadesboro - NC,United States,North Carolina,NC,35.02055556,-80.07722222
AFP,Anson County,Wadesboro - NC,United States,North Carolina,NC,35.02055556,-80.07722222
AFP,Anson County Jeff Cloud Field,Wadesboro - NC,United States,North Carolina,NC,35.02055556,-80.07722222
AFU,Al Udeid Air Base,Doha - Qatar,Qatar,,,25.11583333,51.31527778
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.98666667,-97.3175
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.98777778,-97.31888889
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.9875,-97.31888889
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.98944444,-97.31944444
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.98777778,-97.31888889
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.98944444,-97.31944444
AFW,Fort Worth Alliance,Dallas/Fort Worth - TX,United States,Texas,TX,32.99027778,-97.31944444
AFY,Afyon Airport,Afyon - Turkey,Turkey,,,38.735,30.59555556
AFY,Afyon Airport,Afyon - Turkey,Turkey,,,38.72638889,30.60111111
AGA,Agadir/Inezgane,Agadir - Morocco,Morocco,,,30.38055556,-9.54583333
AGA,Inezgane,Agadir - Morocco,Morocco,,,30.38138889,-9.54611111
AGB,Muehlhausen,Augsburg - West Germany,West Germany,,,48.42611111,10.93305556
AGB,Augsburg Airport,Augsburg - Germany,Germany,,,48.42444444,10.93222222
AGB,Augsburg Airport,Augsburg - Germany,Germany,,,48.42527778,10.93194444
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35472222,-79.93
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35472222,-79.93
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35444444,-79.93027778
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35444444,-79.92916667
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35444444,-79.93027778
AGC,Allegheny County,Pittsburgh - PA,United States,Pennsylvania,PA,40.35444444,-79.92916667
AGF,La Garenne,Agen - France,France,,,44.17361111,0.59861111
AGF,La Garenne,Agen - France,France,,,44.17388889,0.59305556
AGF,Agen La Garenne,Agen - France,France,,,44.17388889,0.59305556
AGF,Agen La Garenne,Agen - France,France,,,44.17472222,0.59055556
AGF,La Garenne,Agen - France,France,,,44.17388889,0.59305556
AGF,Agen La Garenne,Agen - France,France,,,44.17472222,0.59055556
AGF,Agen La Garenne,Agen - France,France,,,44.17388889,0.59305556
AGG,Angoram Airport,Angoram - Papua New Guinea,Papua New Guinea,,,-4.06583333,144.0738889
AGH,Angelholm-Helsingborg,Angelholm/Helsingborg - Sweden,Sweden,,,56.29305556,12.8625
AGH,Angelholm-Helsingborg,Angelholm/Helsingborg - Sweden,Sweden,,,56.29583333,12.84972222
AGH,Angelholm,Angelholm/Helsingborg - Sweden,Sweden,,,56.29166667,12.855
AGH,Angelholm,Angelholm/Helsingborg - Sweden,Sweden,,,56.29111111,12.855
AGH,Angelholm,Angelholm/Helsingborg - Sweden,Sweden,,,56.29166667,12.855
AGH,Angelholm,Angelholm/Helsingborg - Sweden,Sweden,,,56.29111111,12.855
AGK,Kagua Airport,Kagua - Papua New Guinea,Papua New Guinea,,,-6.40333333,143.8466667
AGL,Wanigela Airport,Wanigela - Papua New Guinea,Papua New Guinea,,,-9.34027778,149.1552778
AGL,Wanigela Airport,Wanigela - Papua New Guinea,Papua New Guinea,,,-9.3375,149.1555556
AGN,Angoon Seaplane Base,Angoon - AK,United States,Alaska,AK,57.50388889,-134.5833333
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.67166667,-4.49805556
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.675,-4.49916667
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.67972222,-4.49583333
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.68,-4.49583333
AGP,Malaga Costa del Sol,Malaga - Spain,Spain,,,36.68,-4.49583333
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.675,-4.49916667
AGP,Malaga Costa del Sol,Malaga - Spain,Spain,,,36.68,-4.49583333
AGP,Malaga Airport,Malaga - Spain,Spain,,,36.67972222,-4.49583333
AGQ,Agrinion New,Agrinion - Greece,Greece,,,38.60416667,21.35194444
AGQ,Agrinion Airport,Agrinion - Greece,Greece,,,38.60194444,21.35111111
AGR,Agra Airport,Agra - India,India,,,27.15833333,77.96277778
AGR,Agra Airport,Agra - India,India,,,27.15777778,77.96083333
AGS,Bush Field,Augusta - GA,United States,Georgia,GA,33.36916667,-81.96444444
AGS,Augusta Regional at Bush Field,Augusta - GA,United States,Georgia,GA,33.36916667,-81.96444444
AGS,Augusta Regional at Bush Field,Augusta - GA,United States,Georgia,GA,33.37,-81.96444444
AGT,Guarani International,Ciudad del Este - Paraguay,Paraguay,,,-25.45555556,-54.84361111
AGU,Jesus Teran International,Aguascalientes - Mexico,Mexico,,,21.70555556,-102.3177778
AGU,Jesus Teran International,Aguascalientes - Mexico,Mexico,,,21.70083333,-102.3180556
AGU,Jesus Teran International,Aguascalientes - Mexico,Mexico,,,21.70555556,-102.3177778
AGV,Oswaldo Guevara Mujica,Acarigua - Venezuela,Venezuela,,,9.55222222,-69.23333333
AGV,Oswaldo Guevara Mujica,Acarigua - Venezuela,Venezuela,,,9.55333333,-69.2375
AGX,Agatti Island Airport,Agatti Island - India,India,,,10.83333333,72.2
AHA,Naha AB,Okinawa - Japan,Japan,,,26.19194444,127.6477778
AHB,Abha Airport,Abha - Saudi Arabia,Saudi Arabia,,,18.23861111,42.655
AHB,Abha Airport,Abha - Saudi Arabia,Saudi Arabia,,,18.24027778,42.65666667
AHB,Abha Airport,Abha - Saudi Arabia,Saudi Arabia,,,18.24027778,42.65638889
AHB,Abha Airport,Abha - Saudi Arabia,Saudi Arabia,,,18.24027778,42.65666667
AHB,Abha Airport,Abha - Saudi Arabia,Saudi Arabia,,,18.24027778,42.65638889
AHD,Ardmore Airport,Ardmore - OK,United States,Oklahoma,OK,34.14694444,-97.12277778
AHD,Ardmore Downtown Executive,Ardmore - OK,United States,Oklahoma,OK,34.14694444,-97.12277778
AHN,Athens Municipal,Athens - GA,United States,Georgia,GA,33.94833333,-83.32694444
AHN,Athens/Ben Epps,Athens - GA,United States,Georgia,GA,33.94861111,-83.32638889
AHN,Athens/Ben Epps,Athens - GA,United States,Georgia,GA,33.94861111,-83.32583333
AHN,Athens/Ben Epps,Athens - GA,United States,Georgia,GA,33.94861111,-83.32638889
AHN,Athens/Ben Epps,Athens - GA,United States,Georgia,GA,33.94861111,-83.32583333
AHO,Alghero,Alghero/Sassari - Italy,Italy,,,40.63055556,8.28888889
AHO,Alghero,Alghero/Sassari - Italy,Italy,,,40.63222222,8.29083333
AHO,Alghero Fertilia,Alghero/Sassari - Italy,Italy,,,40.63222222,8.29083333
AHO,Alghero,Alghero/Sassari - Italy,Italy,,,40.63222222,8.29083333
AHO,Alghero Fertilia,Alghero/Sassari - Italy,Italy,,,40.63222222,8.29083333
AHO,Alghero,Alghero/Sassari - Italy,Italy,,,40.63222222,8.29083333
AHS,Ahuas Airport,Ahuas - Honduras,Honduras,,,15.47277778,-84.35138889
AHS,Ahuas Airport,Ahuas - Honduras,Honduras,,,15.47277778,-84.35305556
AHS,Auas,Ahuas - Honduras,Honduras,,,15.47277778,-84.35305556
AHS,Ahuas Airport,Ahuas - Honduras,Honduras,,,15.47277778,-84.35305556
AHS,Auas,Ahuas - Honduras,Honduras,,,15.47277778,-84.35305556
AHT,Amchitka,Amchitka Island - AK,United States,Alaska,AK,51.37861111,179.2586111
AHU,Cherif El Idrissi International,Al Hoceima - Morocco,Morocco,,,35.17972222,-3.83694444
AHU,Cherif El Idrissi International,Al Hoceima - Morocco,Morocco,,,35.17722222,-3.83944444
AIA,Alliance Municipal,Alliance - NE,United States,Nebraska,NE,42.05166667,-102.8066667
AIA,Alliance Municipal,Alliance - NE,United States,Nebraska,NE,42.05333333,-102.8038889
AIA,Alliance Municipal,Alliance - NE,United States,Nebraska,NE,42.05333333,-102.8036111
AIA,Alliance Municipal,Alliance - NE,United States,Nebraska,NE,42.05333333,-102.8038889
AIA,Alliance Municipal,Alliance - NE,United States,Nebraska,NE,42.05333333,-102.8036111
AIB,Anita Bay Airport,Anita Bay - AK,United States,Alaska,AK,56.19,-132.4458333
AID,Anderson Municipal-Darlington Field,Anderson - IN,United States,Indiana,IN,40.10861111,-85.61305556
AID,Anderson Municipal-Darlington Field,Anderson - IN,United States,Indiana,IN,40.10861111,-85.61305556
AIK,Aiken Municipal,Aiken - SC,United States,South Carolina,SC,33.65,-81.68472222
AIK,Aiken Municipal,Aiken - SC,United States,South Carolina,SC,33.64944444,-81.685
AIK,Aiken Regional,Aiken - SC,United States,South Carolina,SC,33.64944444,-81.685
AIN,Wainwright Airport,Wainwright - AK,United States,Alaska,AK,70.63055556,-160.0430556
AIN,Wainwright Airport,Wainwright - AK,United States,Alaska,AK,70.63805556,-159.9947222
AIO,Atlantic Municipal,Atlantic - IA,United States,Iowa,IA,41.40388889,-95.04861111
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.85,-159.75
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.83722222,-159.7611111
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.8375,-159.7611111
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.83694444,-159.7608333
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.83722222,-159.7611111
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.83694444,-159.7608333
AIT,Aitutaki Airport,Aitutaki - Cook Islands,Cook Islands,,,-18.83694444,-159.7611111
AIY,Bader Field,Atlantic City - NJ,United States,New Jersey,NJ,39.36,-74.46
AIY,Bader Field,Atlantic City - NJ,United States,New Jersey,NJ,39.36,-74.45722222
AIZ,Lee C Fine Memorial,Lake of the Ozarks - MO,United States,Missouri,MO,38.09833333,-92.54722222
