tail_number,date,airport,location,duration,distance_mi,Latitude,Longitude,Owner
N422PM,2021-01-07 12:14PM CST,Stan Stamper Municipal Airport,Hugo,0:30,84.52439549838694,34.03480148,-95.54190063,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-07 01:44PM CST,Dallas Love Field,Dallas,0:29,111.478986687886,32.847099,-96.851799,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-07 03:06PM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:09,27.383188790191284,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-07 04:51PM CST,McCurtain County Regional Airport,Idabel,0:33,111.89989981396751,33.909401,-94.859398,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-07 08:10PM CST,Wiley Post Airport,Oklahoma City,0:55,194.19646929964213,35.53419876,-97.64710236,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-07 10:44PM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:43,173.27897418354274,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 12:38AM CST,Shawnee Regional Airport,Shawnee,0:42,151.60696876951005,35.357898712158,-96.942802429199,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 04:51AM CST,Eppley Airfield,Omaha,1:44,414.0007326815509,41.3032,-95.894096,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 12:14PM CST,Collin County Regional At Mc Kinney Airport,Dallas,2:05,561.6404212842323,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 02:39PM CST,Comanche County City Airport,Comanche,0:55,145.97654330751325,31.91679955,-98.60030365,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 04:41PM CST,Decatur Municipal Airport,Decatur,0:30,109.71190581566022,33.254601,-97.580597,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-08 09:17PM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:17,57.59626736987385,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 12:17AM CST,Abilene Regional Airport,Abilene,0:55,187.5152576687373,32.4113006592,-99.68190002440001,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 02:37AM CST,Fort Worth Meacham International Airport,Fort Worth,0:33,138.16721949593096,32.819801,-97.362396,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 04:30AM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:15,51.16773701486064,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 06:43AM CST,Brownwood Regional Airport,Brownwood,0:45,167.9004299766004,31.793600082399998,-98.9564971924,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 09:02AM CST,Dallas Love Field,Dallas,0:41,142.94464916802195,32.847099,-96.851799,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 06:02PM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:10,27.383188790191284,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 09:26PM CST,West Woodward Airport,Woodward,1:19,279.7776220100058,36.438,-99.5226667,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-09 11:30PM CST,Will Rogers World Airport,Oklahoma City,0:37,129.64606522591816,35.39310073852539,-97.60070037841795,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-11 03:48AM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:43,163.2572019352337,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-11 06:02AM CST,Texarkana Regional Webb Field,Texarkana,0:39,151.60284498595328,33.45370101928711,-93.99099731445312,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-11 08:18AM CST,Richard Lloyd Jones Jr Airport,Tulsa,0:53,211.26988419600715,36.039600372314,-95.98459625244101,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-12 09:32AM CST,Collin County Regional At Mc Kinney Airport,Dallas,0:22,84.52439549838694,33.177898,-96.5905,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-12 01:12PM CST,Stan Stamper Municipal Airport,Hugo,0:46,84.52439549838694,34.03480148,-95.54190063,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N422PM,2021-01-12 04:57PM MST,Dan's Airport,Rapid City,3:23,799.3600238071028,44.04169845581055,-103.0459976196289,"DALE AVIATION INCRAPID CITY, SD, US(Corporation)"
N420UH,2020-12-01 06:39PM MST,Salt Lake City International Airport,Salt Lake City,0,0.0,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-01 09:41PM MST,Jackson Hole Airport,Jackson,1:05,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-04 08:48AM MST,Salt Lake City International Airport,Salt Lake City,0:44,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-04 10:18AM PST,Ely Airport Yelland Field,Ely,0:44,183.3252842123381,39.29970169,-114.8420029,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-06 10:01AM MST,Salt Lake City International Airport,Salt Lake City,0:47,183.3252842123381,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-06 12:48PM MST,Jackson Hole Airport,Jackson,0:55,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-07 04:31AM MST,Salt Lake City International Airport,Salt Lake City,0:57,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-07 05:53AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:39,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-08 10:11PM MST,Salt Lake City International Airport,Salt Lake City,0:37,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-09 12:39AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:38,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-12 10:48AM MST,Salt Lake City International Airport,Salt Lake City,0:39,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-12 11:57AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:43,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-13 10:55PM MST,Salt Lake City International Airport,Salt Lake City,0:55,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-13 11:57PM MST,Fillmore Municipal Airport,Fillmore,0:44,127.91002396160894,38.95830154,-112.362999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-15 10:35AM MST,Salt Lake City International Airport,Salt Lake City,0:31,127.91002396160894,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-15 11:42AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:42,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-15 06:39PM MST,Salt Lake City International Airport,Salt Lake City,1:01,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-15 09:27PM MST,Jackson Hole Airport,Jackson,1:06,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-17 10:14PM MST,Salt Lake City International Airport,Salt Lake City,0:50,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-18 01:25AM MST,Billings Logan International Airport,Billings,1:22,387.27906884319987,45.807701110839844,-108.54299926757812,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-18 11:52AM MST,Salt Lake City International Airport,Salt Lake City,1:31,387.27906884319987,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-18 01:32PM MST,Evanston-Uinta County Airport-Burns Field,Evanston,0:23,59.620227898121044,41.27479935,-111.0350037,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-18 11:13PM MST,Salt Lake City International Airport,Salt Lake City,0:30,59.620227898121044,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-19 02:07AM MST,Jackson Hole Airport,Jackson,1:17,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-19 07:46AM MST,Salt Lake City International Airport,Salt Lake City,0:48,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-19 10:40AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:38,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-22 08:36AM MST,Salt Lake City International Airport,Salt Lake City,0:42,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-22 12:18PM MST,Boise Air Terminal/Gowen Field,Boise,1:12,290.1084943575274,43.5644,-116.223,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-22 10:13PM MST,Salt Lake City International Airport,Salt Lake City,1:14,290.1084943575274,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-23 12:53AM MST,Blanding Municipal Airport,Blanding,0:56,258.48013637681544,37.58330154,-109.4830017,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-23 06:54PM MST,Salt Lake City International Airport,Salt Lake City,1:16,258.48013637681544,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-23 09:22PM MST,Southwest Wyoming Regional Airport,Rock Springs,0:41,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-25 07:30AM MST,Salt Lake City International Airport,Salt Lake City,0:37,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-25 08:37AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:36,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-27 07:29PM MST,Salt Lake City International Airport,Salt Lake City,0:41,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-27 09:54PM MST,Page Municipal Airport,Page,1:08,267.9494155629217,36.92610168,-111.447998,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-28 02:03AM MST,Phoenix-Mesa-Gateway Airport,Phoenix,1:12,249.7089182414193,33.30780029,-111.6549988,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-29 11:35AM MST,Salt Lake City International Airport,Salt Lake City,1:41,516.1633615818274,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-29 01:23PM MST,Beaver Municipal Airport,Beaver,0:57,180.33665875961663,38.23070145,-112.6750031,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-30 04:44PM MST,Salt Lake City International Airport,Salt Lake City,0:45,180.33665875961663,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-30 07:15PM MST,Southwest Wyoming Regional Airport,Rock Springs,0:40,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-31 08:29AM MST,Salt Lake City International Airport,Salt Lake City,0:46,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2020-12-31 09:41AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:39,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-01 09:15PM MST,Salt Lake City International Airport,Salt Lake City,0:51,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-01 11:40PM MST,Jackson Hole Airport,Jackson,0:48,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-04 08:01PM MST,Salt Lake City International Airport,Salt Lake City,0:51,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-04 09:28PM MST,Southwest Wyoming Regional Airport,Rock Springs,0:35,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-06 11:10AM MST,Salt Lake City International Airport,Salt Lake City,0:45,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-06 02:03PM MST,Gallatin Field,Bozeman,1:17,346.91242808457224,45.77750015,-111.1529999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-08 09:05PM MST,Salt Lake City International Airport,Salt Lake City,1:19,346.91242808457224,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-08 11:18PM MST,Panguitch Municipal Airport,Panguitch,0:49,204.24600511501683,37.84519958,-112.3919983,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-10 07:01AM MST,Salt Lake City International Airport,Salt Lake City,0:49,204.24600511501683,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-10 08:05AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:39,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-10 06:18PM MST,Salt Lake City International Airport,Salt Lake City,0:47,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-10 07:28PM MST,Southwest Wyoming Regional Airport,Rock Springs,0:41,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-13 06:50AM MST,Salt Lake City International Airport,Salt Lake City,0:39,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-13 08:42AM PST,Elko Regional Airport,Elko,0:57,199.97456899800557,40.82490158081055,-115.79199981689452,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-13 11:42PM MST,Salt Lake City International Airport,Salt Lake City,0:48,199.97456899800557,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-14 01:26AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:37,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-14 07:43AM MST,Salt Lake City International Airport,Salt Lake City,0:43,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-14 10:23AM MST,Jackson Hole Airport,Jackson,1:02,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-16 02:48PM MST,Salt Lake City International Airport,Salt Lake City,0:46,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-16 04:08PM MST,Pocatello Regional Airport,Pocatello,0:56,149.84213180819745,42.9098014831543,-112.59600067138672,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-16 09:30PM MST,Salt Lake City International Airport,Salt Lake City,0:45,149.84213180819745,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-17 01:12AM MST,Gallatin Field,Bozeman,1:33,346.91242808457224,45.77750015,-111.1529999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-18 06:40PM MST,Salt Lake City International Airport,Salt Lake City,1:10,346.91242808457224,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-18 09:15PM MST,Jackson Hole Airport,Jackson,0:50,204.69706601969528,43.6072998046875,-110.73799896240234,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-21 08:37PM MST,Salt Lake City International Airport,Salt Lake City,0:51,204.69706601969528,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-21 11:56PM MST,Gallatin Field,Bozeman,1:26,346.91242808457224,45.77750015,-111.1529999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-26 12:00PM MST,Salt Lake City International Airport,Salt Lake City,1:19,346.91242808457224,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-26 12:30PM MST,Evanston-Uinta County Airport-Burns Field,Evanston,0:36,59.620227898121044,41.27479935,-111.0350037,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-26 04:41PM MST,Salt Lake City International Airport,Salt Lake City,0:43,59.620227898121044,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-26 05:24PM MST,Evanston-Uinta County Airport-Burns Field,Evanston,0:18,59.620227898121044,41.27479935,-111.0350037,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-26 11:27PM MST,Salt Lake City International Airport,Salt Lake City,0:34,59.620227898121044,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-27 01:51AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:36,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-27 05:28PM MST,Salt Lake City International Airport,Salt Lake City,0:43,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-27 07:30PM MST,Idaho Falls Regional Airport,Idaho Falls,0:44,188.22177634653892,43.514599,-112.070999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-28 06:46PM MST,Salt Lake City International Airport,Salt Lake City,0:49,188.22177634653892,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-28 08:03PM MST,Pocatello Regional Airport,Pocatello,0:34,149.84213180819745,42.9098014831543,-112.59600067138672,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-28 10:47PM MST,Salt Lake City International Airport,Salt Lake City,0:46,149.84213180819745,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-29 12:58AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:33,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-29 11:45AM MST,Salt Lake City International Airport,Salt Lake City,0:47,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-29 03:25PM MST,Billings Logan International Airport,Billings,1:18,387.27906884319987,45.807701110839844,-108.54299926757812,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-29 11:32PM MST,Salt Lake City International Airport,Salt Lake City,1:33,387.27906884319987,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-30 12:50AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:47,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-30 09:03PM MST,Salt Lake City International Airport,Salt Lake City,0:47,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-30 11:00PM MST,Cedar City Regional Airport,Cedar City,0:51,221.30324543251956,37.70100021362305,-113.0989990234375,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-31 08:54PM MST,Salt Lake City International Airport,Salt Lake City,0:55,221.30324543251956,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-01-31 11:01PM MST,Hunt Field,Lander,0:46,218.37105731986787,42.8152008057,-108.730003357,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-04 09:52PM MST,Salt Lake City International Airport,Salt Lake City,0:57,218.37105731986787,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-05 12:56AM MST,Helena Regional Airport,Helena,2:03,401.69267688912566,46.6068000793457,-111.98300170898438,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-06 06:04PM MST,Salt Lake City International Airport,Salt Lake City,1:18,401.69267688912566,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-06 08:32PM MST,Hunt Field,Lander,1:01,218.37105731986787,42.8152008057,-108.730003357,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-07 07:57PM MST,Salt Lake City International Airport,Salt Lake City,2:02,218.37105731986787,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-07 11:18PM MST,Idaho Falls Regional Airport,Idaho Falls,0:49,188.22177634653892,43.514599,-112.070999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-11 01:40PM MST,Salt Lake City International Airport,Salt Lake City,0:44,188.22177634653892,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-11 04:08PM MST,Burley Municipal Airport,Burley,0:50,152.55503660887447,42.5425987244,-113.77200317399999,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-12 06:45PM MST,Salt Lake City International Airport,Salt Lake City,0:38,41.50741058975575,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-12 09:30PM MST,Billings Logan International Airport,Billings,1:29,387.27906884319987,45.807701110839844,-108.54299926757812,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-14 07:19PM MST,Salt Lake City International Airport,Salt Lake City,1:25,387.27906884319987,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-14 08:48PM MST,Evanston-Uinta County Airport-Burns Field,Evanston,0:25,59.620227898121044,41.27479935,-111.0350037,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-15 09:09AM MST,Salt Lake City International Airport,Salt Lake City,0:16,59.620227898121044,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-15 10:16AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:40,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-18 09:56PM MST,Salt Lake City International Airport,Salt Lake City,0:56,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-19 12:14AM MST,Vernal Regional Airport,Vernal,0:35,131.96502823460784,40.4408989,-109.5100021,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-19 02:19PM MST,Salt Lake City International Airport,Salt Lake City,0:44,131.96502823460784,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-19 05:08PM MST,Pocatello Regional Airport,Pocatello,0:44,149.84213180819745,42.9098014831543,-112.59600067138672,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-20 09:47AM MST,Salt Lake City International Airport,Salt Lake City,0:41,149.84213180819745,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-20 11:20AM MST,Southwest Wyoming Regional Airport,Rock Springs,0:37,161.6987176220291,41.5942,-109.065001,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 11:46AM MST,Salt Lake City International Airport,Salt Lake City,0:55,161.6987176220291,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 01:08PM MST,Evanston-Uinta County Airport-Burns Field,Evanston,0:21,59.620227898121044,41.27479935,-111.0350037,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 02:33PM MST,Salt Lake City International Airport,Salt Lake City,0:22,59.620227898121044,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 04:27PM PST,Ely Airport Yelland Field,Ely,0:44,183.3252842123381,39.29970169,-114.8420029,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 09:37PM MST,Salt Lake City International Airport,Salt Lake City,0:44,183.3252842123381,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-21 11:21PM MST,Bear Lake County Airport,Paris,0:40,106.0053082344524,42.24720001220703,-111.33799743652344,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
N420UH,2021-02-24 09:15AM MST,Salt Lake City International Airport,Salt Lake City,0:33,106.0053082344524,40.78839874267578,-111.97799682617188,"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)"
